timestamp,temp_internal_high,temp_internal_low,door_high,door_low,door2_high,door2_low,door3_high,door3_low,smoke_high,smoke_low,power_failure_high,power_failure_low,flood_high,flood_low,flood2_high,flood2_low,remote_temp_high,remote_temp_low,generator_high,generator_low,hydrogen_high,hydrogen_low
2018-09-04 18:00,69.7,69.1,0,0,0,0,0,0,,,,,,,,,,,,,,
2018-09-04 19:00,69.8,69.1,0,0,0,0,0,0,,,,,,,,,,,,,,
2018-09-04 20:00,69.8,69.0,0,0,0,0,0,0,,,,,,,,,,,,,,
2018-09-04 21:00,69.8,68.8,0,0,0,0,0,0,,,,,,,,,,,,,,
