timestamp,temp_internal_high,temp_internal_low,door_high,door_low,door2_high,door2_low,door3_high,door3_low,smoke_high,smoke_low,power_failure_high,power_failure_low,flood_high,flood_low,flood2_high,flood2_low,remote_temp_high,remote_temp_low,generator_high,generator_low,hydrogen_high,hydrogen_low
09-04-18 16:00,61.8,61.5,0,0,,,,,1,1,,,,,,,48.0,48.0,,,0.2,0.2
09-04-18 17:00,62.2,61.5,0,0,,,,,1,1,,,,,,,48.0,48.0,,,0.2,0.2
