timestamp,temp_internal_high,temp_internal_low,door_high,door_low,door2_high,door2_low,door3_high,door3_low,smoke_high,smoke_low,power_failure_high,power_failure_low,flood_high,flood_low,flood2_high,flood2_low,remote_temp_high,remote_temp_low,generator_high,generator_low,hydrogen_high,hydrogen_low
2018-09-04 18:00,62.0,61.6,0,0,,,,,1,1,,,,,,,48.0,48.0,,,0.2,0.2
2018-09-04 19:00,62.0,61.5,0,0,,,,,1,1,,,,,,,48.0,47.0,,,0.2,0.2
2018-09-04 20:00,61.9,61.3,0,0,,,,,1,1,,,,,,,47.0,46.0,,,0.2,0.2
2018-09-04 21:00,61.6,61.1,0,0,,,,,1,1,,,,,,,47.0,46.0,,,0.2,0.2
